  ,<305, 5, 64> 
  ,<305, 6, 77> 
  ,<305, 7, 93> 
  ,<305, 8, 102> 
  ,<306, 1, 37> 
  ,<306, 2, 58> 
  ,<306, 3, 70> 
  ,<306, 4, 82> 
  ,<306, 5, 96> 
  ,<306, 6, 103> 
  ,<306, 7, 119> 
  ,<307, 1, 28> 
  ,<307, 2, 42> 
  ,<307, 3, 57> 
  ,<307, 4, 73> 
  ,<307, 5, 85> 
  ,<307, 6, 103> 
  ,<308, 1, 13> 
  ,<308, 2, 30> 
  ,<308, 3, 47> 
  ,<308, 4, 61> 
  ,<308, 5, 71> 
  ,<308, 6, 90> 
  ,<308, 7, 103> 
  ,<309, 1, 72> 
  ,<309, 2, 85> 
  ,<309, 3, 104> 
  ,<309, 4, 123> 
  ,<309, 5, 136> 
  ,<309, 6, 148> 
  ,<309, 7, 163> 
  ,<310, 1, 69> 
  ,<310, 2, 85> 
  ,<310, 3, 104> 
  ,<310, 4, 123> 
  ,<310, 5, 136> 
  ,<310, 6, 148> 
  ,<310, 7, 163> 
  ,<311, 1, 80> 
  ,<311, 2, 96> 
  ,<311, 3, 104> 
  ,<311, 4, 123> 
  ,<311, 5, 136> 
  ,<311, 6, 148> 
  ,<311, 7, 163> 
  ,<312, 1, 13> 
  ,<312, 2, 26> 
  ,<312, 3, 41> 
  ,<312, 4, 61> 
  ,<312, 5, 76> 
  ,<312, 6, 91> 
  ,<312, 7, 105> 
  ,<312, 8, 117> 
  ,<313, 1, 13> 
  ,<313, 2, 26> 
  ,<313, 3, 41> 
  ,<313, 4, 61> 
  ,<313, 5, 79> 
  ,<313, 6, 95> 
  ,<313, 7, 105> 
  ,<313, 8, 117> 
  ,<314, 1, 27> 
  ,<314, 2, 41> 
  ,<314, 3, 61> 
  ,<314, 4, 79> 
  ,<314, 5, 95> 
  ,<314, 6, 105> 
  ,<315, 1, 50> 
  ,<315, 2, 62> 
  ,<315, 3, 81> 
  ,<315, 4, 89> 
  ,<315, 5, 106> 
  ,<315, 6, 121> 
  ,<315, 7, 134> 
  ,<315, 8, 144> 
  ,<316, 1, 45> 
  ,<316, 2, 57> 
  ,<316, 3, 73> 
  ,<316, 4, 89> 
  ,<316, 5, 106> 
  ,<316, 6, 119> 
  ,<316, 7, 135> 
  ,<316, 8, 147> 
  ,<317, 1, 106> 
  ,<317, 2, 120> 
  ,<317, 3, 138> 
  ,<318, 1, 88> 
  ,<318, 2, 107> 
  ,<318, 3, 122> 
  ,<318, 4, 139> 
  ,<318, 5, 150> 
  ,<318, 6, 158> 
  ,<319, 1, 23> 
  ,<319, 2, 38> 
  ,<319, 3, 49> 
  ,<319, 4, 62> 
  ,<319, 5, 80> 
  ,<319, 6, 88> 
  ,<319, 7, 107> 
  ,<319, 8, 122> 
  ,<320, 1, 22> 
  ,<320, 2, 34> 
  ,<320, 3, 49> 
  ,<320, 4, 62> 
  ,<320, 5, 80> 
  ,<320, 6, 88> 
  ,<320, 7, 107> 
  ,<320, 8, 122> 
  ,<321, 1, 21> 
  ,<321, 2, 39> 
  ,<321, 3, 52> 
  ,<321, 4, 68> 
  ,<321, 5, 80> 
  ,<321, 6, 96> 
  ,<321, 7, 108> 
  ,<321, 8, 125> 
  ,<322, 1, 21> 
  ,<322, 2, 39> 
  ,<322, 3, 52> 
  ,<322, 4, 68> 
  ,<322, 5, 80> 
  ,<322, 6, 96> 
  ,<322, 7, 108> 
  ,<322, 8, 119> 
  ,<323, 1, 26> 
  ,<323, 2, 39> 
  ,<323, 3, 52> 
  ,<323, 4, 68> 
  ,<323, 5, 80> 
  ,<323, 6, 96> 
  ,<323, 7, 108> 
  ,<323, 8, 121> 
  ,<324, 1, 84> 
  ,<324, 2, 94> 
  ,<324, 3, 109> 
  ,<324, 4, 119> 
  ,<324, 5, 137> 
  ,<324, 6, 155> 
  ,<325, 1, 78> 
  ,<325, 2, 94> 
  ,<325, 3, 109> 
  ,<325, 4, 119> 
  ,<325, 5, 137> 
  ,<325, 6, 155> 
  ,<326, 1, 84> 
  ,<326, 2, 94> 
  ,<326, 3, 109> 
  ,<326, 4, 121> 
  ,<326, 5, 141> 
  ,<326, 6, 155> 
  ,<327, 1, 30> 
  ,<327, 2, 47> 
  ,<327, 3, 61> 
  ,<327, 4, 79> 
  ,<327, 5, 95> 
  ,<327, 6, 110> 
  ,<328, 1, 30> 
  ,<328, 2, 41> 
  ,<328, 3, 61> 
  ,<328, 4, 79> 
  ,<328, 5, 95> 
  ,<328, 6, 110> 
  ,<329, 1, 30> 
  ,<329, 2, 47> 
  ,<329, 3, 65> 
  ,<329, 4, 79> 
  ,<329, 5, 95> 
  ,<329, 6, 110> 
  ,<330, 1, 54> 
  ,<330, 2, 68> 
  ,<330, 3, 86> 
  ,<330, 4, 97> 
  ,<330, 5, 111> 
  ,<330, 6, 120> 
  ,<331, 1, 54> 
  ,<331, 2, 68> 
  ,<331, 3, 86> 
  ,<331, 4, 97> 
  ,<331, 5, 111> 
  ,<331, 6, 120> 
  ,<332, 1, 54> 
  ,<332, 2, 71> 
  ,<332, 3, 84> 
  ,<332, 4, 97> 
  ,<332, 5, 111> 
  ,<332, 6, 120> 
  ,<333, 1, 21> 
  ,<333, 2, 39> 
  ,<333, 3, 52> 
  ,<333, 4, 71> 
  ,<333, 5, 84> 
  ,<333, 6, 99> 
  ,<333, 7, 112> 
  ,<333, 8, 125> 
  ,<334, 1, 21> 
  ,<334, 2, 39> 
  ,<334, 3, 52> 
  ,<334, 4, 66> 
  ,<334, 5, 84> 
  ,<334, 6, 99> 
  ,<334, 7, 112> 
  ,<334, 8, 125> 
  ,<335, 1, 84> 
  ,<335, 2, 99> 
  ,<335, 3, 112> 
  ,<335, 4, 127> 
  ,<335, 5, 142> 
  ,<335, 6, 154> 
  ,<335, 7, 162> 
  ,<336, 1, 23> 
  ,<336, 2, 38> 
  ,<336, 3, 51> 
  ,<336, 4, 74> 
  ,<336, 5, 85> 
  ,<336, 6, 98> 
  ,<336, 7, 113> 
  ,<336, 8, 130> 
  ,<337, 1, 36> 
  ,<337, 2, 46> 
  ,<337, 3, 60> 
  ,<337, 4, 74> 
  ,<337, 5, 85> 
  ,<337, 6, 98> 
  ,<337, 7, 113> 
  ,<337, 8, 130> 
  ,<338, 1, 29> 
  ,<338, 2, 48> 
  ,<338, 3, 60> 
  ,<338, 4, 74> 
  ,<338, 5, 85> 
  ,<338, 6, 98> 
  ,<338, 7, 113> 
  ,<338, 8, 130> 
  ,<339, 1, 102> 
  ,<339, 2, 114> 
  ,<339, 3, 126> 
  ,<339, 4, 140> 
  ,<339, 5, 152> 
  ,<339, 6, 162> 
  ,<340, 1, 102> 
  ,<340, 2, 114> 
  ,<340, 3, 126> 
  ,<340, 4, 144> 
  ,<340, 5, 154> 
  ,<340, 6, 162> 
  ,<341, 1, 36> 
  ,<341, 2, 50> 
  ,<341, 3, 63> 
  ,<341, 4, 82> 
  ,<341, 5, 96> 
  ,<341, 6, 103> 
  ,<341, 7, 114> 
  ,<341, 8, 126> 
  ,<342, 1, 75> 
  ,<342, 2, 86> 
  ,<342, 3, 101> 
  ,<342, 4, 115> 
  ,<342, 5, 128> 
  ,<342, 6, 141> 
  ,<342, 7, 153> 
  ,<342, 8, 161> 
  ,<343, 1, 68> 
  ,<343, 2, 86> 
  ,<343, 3, 101> 
  ,<343, 4, 115> 
  ,<343, 5, 128> 
  ,<343, 6, 141> 
  ,<343, 7, 153> 
  ,<343, 8, 161> 
  ,<344, 1, 86> 
  ,<344, 2, 101> 
  ,<344, 3, 115> 
  ,<344, 4, 127> 
  ,<344, 5, 142> 
  ,<344, 6, 154> 
  ,<344, 7, 163> 
  ,<345, 1, 23> 
  ,<345, 2, 38> 
  ,<345, 3, 51> 
  ,<345, 4, 74> 
  ,<345, 5, 93> 
  ,<345, 6, 102> 
  ,<345, 7, 116> 
  ,<345, 8, 132> 
  ,<346, 1, 36> 
  ,<346, 2, 46> 
  ,<346, 3, 60> 
  ,<346, 4, 74> 
  ,<346, 5, 93> 
  ,<346, 6, 102> 
  ,<346, 7, 116> 
  ,<346, 8, 132> 
  ,<347, 1, 29> 
  ,<347, 2, 48> 
  ,<347, 3, 60> 
  ,<347, 4, 74> 
  ,<347, 5, 93> 
  ,<347, 6, 102> 
  ,<347, 7, 116> 
  ,<347, 8, 132> 
  ,<348, 1, 84> 
  ,<348, 2, 99> 
  ,<348, 3, 117> 
  ,<348, 4, 128> 
  ,<348, 5, 141> 
  ,<348, 6, 155> 
  ,<349, 1, 95> 
  ,<349, 2, 105> 
  ,<349, 3, 117> 
  ,<349, 4, 128> 
  ,<349, 5, 141> 
  ,<349, 6, 155> 
  ,<350, 1, 99> 
  ,<350, 2, 117> 
  ,<350, 3, 131> 
  ,<350, 4, 149> 
  ,<350, 5, 163> 
  ,<350, 6, 168> 
  ,<351, 1, 118> 
  ,<351, 2, 129> 
  ,<351, 3, 138> 
  ,<351, 4, 148> 
  ,<351, 5, 162> 
  ,<352, 1, 118> 
  ,<352, 2, 127> 
  ,<352, 3, 142> 
  ,<352, 4, 149> 
  ,<352, 5, 162> 
  ,<353, 1, 118> 
  ,<353, 2, 127> 
  ,<353, 3, 142> 
  ,<353, 4, 154> 
  ,<353, 5, 162> 
  ,<354, 1, 35> 
  ,<354, 2, 48> 
  ,<354, 3, 58> 
  ,<354, 4, 70> 
  ,<354, 5, 85> 
  ,<354, 6, 103> 
  ,<354, 7, 119> 
  ,<354, 8, 135> 
  ,<355, 1, 45> 
  ,<355, 2, 64> 
  ,<355, 3, 77> 
  ,<355, 4, 94> 
  ,<355, 5, 109> 
  ,<355, 6, 119> 
  ,<355, 7, 135> 
  ,<355, 8, 147> 
  ,<356, 1, 35> 
  ,<356, 2, 48> 
  ,<356, 3, 58> 
  ,<356, 4, 70> 
  ,<356, 5, 85> 
  ,<356, 6, 103> 
  ,<356, 7, 119> 
  ,<356, 8, 135> 
  ,<357, 1, 120> 
  ,<357, 2, 138> 
  ,<357, 3, 151> 
  ,<357, 4, 165> 
  ,<358, 1, 35> 
  ,<358, 2, 48> 
  ,<358, 3, 60> 
  ,<358, 4, 74> 
  ,<358, 5, 93> 
  ,<358, 6, 111> 
  ,<358, 7, 120> 
  ,<358, 8, 132> 
  ,<359, 1, 35> 
  ,<359, 2, 48> 
  ,<359, 3, 60> 
  ,<359, 4, 74> 
  ,<359, 5, 85> 
  ,<359, 6, 103> 
  ,<359, 7, 120> 
  ,<359, 8, 132> 
  ,<360, 1, 26> 
  ,<360, 2, 39> 
  ,<360, 3, 52> 
  ,<360, 4, 68> 
  ,<360, 5, 81> 
  ,<360, 6, 92> 
  ,<360, 7, 108> 
  ,<360, 8, 121> 
  ,<361, 1, 26> 
  ,<361, 2, 39> 
  ,<361, 3, 52> 
  ,<361, 4, 66> 
  ,<361, 5, 78> 
  ,<361, 6, 92> 
  ,<361, 7, 108> 
  ,<361, 8, 121> 
  ,<362, 1, 26> 
  ,<362, 2, 39> 
  ,<362, 3, 52> 
  ,<362, 4, 68> 
  ,<362, 5, 80> 
  ,<362, 6, 96> 
  ,<362, 7, 108> 
  ,<362, 8, 121> 
  ,<363, 1, 95> 
  ,<363, 2, 107> 
  ,<363, 3, 122> 
  ,<363, 4, 136> 
  ,<363, 5, 148> 
  ,<363, 6, 162> 
  ,<364, 1, 95> 
  ,<364, 2, 107> 
  ,<364, 3, 122> 
  ,<364, 4, 136> 
  ,<364, 5, 148> 
  ,<364, 6, 162> 
  ,<365, 1, 42> 
  ,<365, 2, 59> 
  ,<365, 3, 72> 
  ,<365, 4, 83> 
  ,<365, 5, 95> 
  ,<365, 6, 107> 
  ,<365, 7, 122> 
  ,<365, 8, 136> 
  ,<366, 1, 110> 
  ,<366, 2, 123> 
  ,<366, 3, 136> 
  ,<366, 4, 151> 
  ,<366, 5, 165> 
  ,<367, 1, 33> 
  ,<367, 2, 45> 
  ,<367, 3, 60> 
  ,<367, 4, 74> 
  ,<367, 5, 92> 
  ,<367, 6, 104> 
  ,<367, 7, 123> 
  ,<367, 8, 131> 
  ,<368, 1, 72> 
  ,<368, 2, 85> 
  ,<368, 3, 104> 
  ,<368, 4, 123> 
  ,<368, 5, 131> 
  ,<369, 1, 63> 
  ,<369, 2, 82> 
  ,<369, 3, 100> 
  ,<369, 4, 113> 
  ,<369, 5, 124> 
  ,<369, 6, 142> 
  ,<369, 7, 154> 
  ,<369, 8, 162> 
  ,<370, 1, 87> 
  ,<370, 2, 100> 
  ,<370, 3, 113> 
  ,<370, 4, 124> 
  ,<370, 5, 133> 
  ,<370, 6, 143> 
  ,<370, 7, 155> 
  ,<370, 8, 164> 
  ,<371, 1, 82> 
  ,<371, 2, 100> 
  ,<371, 3, 113> 
  ,<371, 4, 124> 
  ,<371, 5, 133> 
  ,<371, 6, 143> 
  ,<371, 7, 155> 
  ,<371, 8, 164> 
  ,<372, 1, 21> 
  ,<372, 2, 39> 
  ,<372, 3, 56> 
  ,<372, 4, 69> 
  ,<372, 5, 79> 
  ,<372, 6, 90> 
  ,<372, 7, 108> 
  ,<372, 8, 125> 
  ,<373, 1, 21> 
  ,<373, 2, 39> 
  ,<373, 3, 56> 
  ,<373, 4, 69> 
  ,<373, 5, 82> 
  ,<373, 6, 96> 
  ,<373, 7, 112> 
  ,<373, 8, 125> 
  ,<374, 1, 21> 
  ,<374, 2, 39> 
  ,<374, 3, 56> 
  ,<374, 4, 69> 
  ,<374, 5, 82> 
  ,<374, 6, 96> 
  ,<374, 7, 108> 
  ,<374, 8, 125> 
  ,<375, 1, 85> 
  ,<375, 2, 103> 
  ,<375, 3, 114> 
  ,<375, 4, 126> 
  ,<375, 5, 144> 
  ,<375, 6, 154> 
  ,<375, 7, 162> 
  ,<375, 8, 167> 
  ,<376, 1, 85> 
  ,<376, 2, 103> 
  ,<376, 3, 114> 
  ,<376, 4, 126> 
  ,<376, 5, 144> 
  ,<376, 6, 154> 
  ,<376, 7, 163> 
  ,<376, 8, 168> 
  ,<377, 1, 85> 
  ,<377, 2, 103> 
  ,<377, 3, 114> 
  ,<377, 4, 126> 
  ,<377, 5, 140> 
  ,<377, 6, 152> 
  ,<377, 7, 162> 
  ,<377, 8, 167> 
  ,<378, 1, 17> 
  ,<378, 2, 29> 
  ,<378, 3, 48> 
  ,<378, 4, 66> 
  ,<378, 5, 84> 
  ,<378, 6, 99> 
  ,<378, 7, 117> 
  ,<378, 8, 127> 
  ,<379, 1, 17> 
  ,<379, 2, 29> 
  ,<379, 3, 48> 
  ,<379, 4, 66> 
  ,<379, 5, 84> 
  ,<379, 6, 99> 
  ,<379, 7, 112> 
  ,<379, 8, 127> 
  ,<380, 1, 34> 
  ,<380, 2, 55> 
  ,<380, 3, 69> 
  ,<380, 4, 79> 
  ,<380, 5, 90> 
  ,<380, 6, 104> 
  ,<380, 7, 118> 
  ,<380, 8, 127> 
  ,<381, 1, 99> 
  ,<381, 2, 112> 
  ,<381, 3, 128> 
  ,<381, 4, 141> 
  ,<382, 1, 76> 
  ,<382, 2, 91> 
  ,<382, 3, 105> 
  ,<382, 4, 117> 
  ,<382, 5, 128> 
  ,<382, 6, 141> 
  ,<383, 1, 76> 
  ,<383, 2, 91> 
  ,<383, 3, 105> 
  ,<383, 4, 117> 
  ,<383, 5, 128> 
  ,<383, 6, 141> 
  ,<383, 7, 147> 
  ,<383, 8, 159> 
  ,<384, 1, 129> 
  ,<384, 2, 145> 
  ,<384, 3, 156> 
  ,<384, 4, 165> 
  ,<385, 1, 129> 
  ,<385, 2, 138> 
  ,<385, 3, 151> 
  ,<385, 4, 165> 
  ,<386, 1, 96> 
  ,<386, 2, 112> 
  ,<386, 3, 129> 
  ,<386, 4, 145> 
  ,<386, 5, 158> 
  ,<387, 1, 100> 
  ,<387, 2, 116> 
  ,<387, 3, 130> 
  ,<387, 4, 139> 
  ,<387, 5, 150> 
  ,<387, 6, 158> 
  ,<388, 1, 100> 
  ,<388, 2, 113> 
  ,<388, 3, 130> 
  ,<388, 4, 139> 
  ,<388, 5, 150> 
  ,<388, 6, 158> 
  ,<389, 1, 50> 
  ,<389, 2, 62> 
  ,<389, 3, 81> 
  ,<389, 4, 92> 
  ,<389, 5, 103> 
  ,<389, 6, 116> 
  ,<389, 7, 130> 
  ,<389, 8, 144> 
  ,<390, 1, 131> 
  ,<390, 2, 145> 
  ,<390, 3, 156> 
  ,<390, 4, 165> 
  ,<391, 1, 31> 
  ,<391, 2, 42> 
  ,<391, 3, 60> 
  ,<391, 4, 74> 
  ,<391, 5, 85> 
  ,<391, 6, 104> 
  ,<391, 7, 118> 
  ,<391, 8, 131> 
  ,<392, 1, 31> 
  ,<392, 2, 42> 
  ,<392, 3, 60> 
  ,<392, 4, 74> 
  ,<392, 5, 92> 
  ,<392, 6, 104> 
  ,<392, 7, 118> 
  ,<392, 8, 131> 
  ,<393, 1, 132> 
  ,<393, 2, 146> 
  ,<393, 3, 157> 
  ,<393, 4, 163> 
  ,<394, 1, 85> 
  ,<394, 2, 103> 
  ,<394, 3, 116> 
  ,<394, 4, 132> 
  ,<394, 5, 144> 
  ,<394, 6, 154> 
  ,<394, 7, 163> 
  ,<394, 8, 168> 
  ,<395, 1, 85> 
  ,<395, 2, 103> 
  ,<395, 3, 120> 
  ,<395, 4, 132> 
  ,<395, 5, 144> 
  ,<395, 6, 154> 
  ,<395, 7, 163> 
  ,<395, 8, 168> 
  ,<396, 1, 69> 
  ,<396, 2, 82> 
  ,<396, 3, 100> 
  ,<396, 4, 113> 
  ,<396, 5, 124> 
  ,<396, 6, 133> 
  ,<396, 7, 143> 
  ,<396, 8, 156> 
  ,<397, 1, 69> 
  ,<397, 2, 82> 
  ,<397, 3, 100> 
  ,<397, 4, 113> 
  ,<397, 5, 124> 
  ,<397, 6, 133> 
  ,<397, 7, 148> 
  ,<397, 8, 163> 
  ,<398, 1, 69> 
  ,<398, 2, 82> 
  ,<398, 3, 96> 
  ,<398, 4, 103> 
  ,<398, 5, 114> 
  ,<398, 6, 133> 
  ,<398, 7, 143> 
  ,<398, 8, 156> 
  ,<399, 1, 24> 
  ,<399, 2, 37> 
  ,<399, 3, 51> 
  ,<399, 4, 74> 
  ,<399, 5, 93> 
  ,<399, 6, 111> 
  ,<399, 7, 121> 
  ,<399, 8, 134> 
  ,<400, 1, 25> 
  ,<400, 2, 38> 
  ,<400, 3, 51> 
  ,<400, 4, 74> 
  ,<400, 5, 93> 
  ,<400, 6, 111> 
  ,<400, 7, 121> 
  ,<400, 8, 134> 
  ,<401, 1, 22> 
  ,<401, 2, 34> 
  ,<401, 3, 51> 
  ,<401, 4, 74> 
  ,<401, 5, 93> 
  ,<401, 6, 111> 
  ,<401, 7, 121> 
  ,<401, 8, 134> 
  ,<402, 1, 119> 
  ,<402, 2, 135> 
  ,<402, 3, 146> 
  ,<402, 4, 157> 
  ,<402, 5, 163> 
  ,<402, 6, 168> 
  ,<403, 1, 66> 
  ,<403, 2, 78> 
  ,<403, 3, 94> 
  ,<403, 4, 109> 
  ,<403, 5, 119> 
  ,<403, 6, 135> 
  ,<403, 7, 153> 
  ,<403, 8, 161> 
  ,<404, 1, 66> 
  ,<404, 2, 78> 
  ,<404, 3, 89> 
  ,<404, 4, 106> 
  ,<404, 5, 119> 
  ,<404, 6, 135> 
  ,<404, 7, 147> 
  ,<404, 8, 159> 
  ,<405, 1, 59> 
  ,<405, 2, 72> 
  ,<405, 3, 85> 
  ,<405, 4, 104> 
  ,<405, 5, 123> 
  ,<405, 6, 136> 
  ,<405, 7, 148> 
  ,<406, 1, 62> 
  ,<406, 2, 81> 
  ,<406, 3, 92> 
  ,<406, 4, 104> 
  ,<406, 5, 123> 
  ,<406, 6, 136> 
  ,<406, 7, 148> 
  ,<406, 8, 162> 
  ,<407, 1, 63> 
  ,<407, 2, 79> 
  ,<407, 3, 95> 
  ,<407, 4, 110> 
  ,<407, 5, 123> 
  ,<407, 6, 136> 
  ,<407, 7, 148> 
  ,<407, 8, 162> 
  ,<408, 1, 41> 
  ,<408, 2, 61> 
  ,<408, 3, 79> 
  ,<408, 4, 90> 
  ,<408, 5, 108> 
  ,<408, 6, 125> 
  ,<408, 7, 137> 
  ,<409, 1, 41> 
  ,<409, 2, 61> 
  ,<409, 3, 79> 
  ,<409, 4, 90> 
  ,<409, 5, 108> 
  ,<409, 6, 119> 
  ,<409, 7, 137> 
  ,<410, 1, 41> 
  ,<410, 2, 61> 
  ,<410, 3, 79> 
  ,<410, 4, 90> 
  ,<410, 5, 103> 
  ,<410, 6, 119> 
  ,<410, 7, 137> 
  ,<411, 1, 82> 
  ,<411, 2, 96> 
  ,<411, 3, 112> 
  ,<411, 4, 129> 
  ,<411, 5, 138> 
  ,<411, 6, 151> 
  ,<411, 7, 160> 
  ,<412, 1, 84> 
  ,<412, 2, 97> 
  ,<412, 3, 111> 
  ,<412, 4, 120> 
  ,<412, 5, 138> 
  ,<412, 6, 148> 
  ,<412, 7, 162> 
  ,<413, 1, 84> 
  ,<413, 2, 94> 
  ,<413, 3, 109> 
  ,<413, 4, 120> 
  ,<413, 5, 138> 
  ,<413, 6, 148> 
  ,<413, 7, 162> 
  ,<414, 1, 60> 
  ,<414, 2, 77> 
  ,<414, 3, 93> 
  ,<414, 4, 102> 
  ,<414, 5, 116> 
  ,<414, 6, 130> 
  ,<414, 7, 139> 
  ,<414, 8, 150> 
  ,<415, 1, 63> 
  ,<415, 2, 76> 
  ,<415, 3, 91> 
  ,<415, 4, 107> 
  ,<415, 5, 122> 
  ,<415, 6, 139> 
  ,<416, 1, 63> 
  ,<416, 2, 76> 
  ,<416, 3, 91> 
  ,<416, 4, 113> 
  ,<416, 5, 130> 
  ,<416, 6, 139> 
  ,<417, 1, 72> 
  ,<417, 2, 87> 
  ,<417, 3, 100> 
  ,<417, 4, 113> 
  ,<417, 5, 130> 
  ,<417, 6, 140> 
  ,<417, 7, 152> 
  ,<417, 8, 163> 
  ,<418, 1, 72> 
  ,<418, 2, 87> 
  ,<418, 3, 100> 
  ,<418, 4, 116> 
  ,<418, 5, 130> 
  ,<418, 6, 140> 
  ,<418, 7, 152> 
  ,<418, 8, 163> 
  ,<419, 1, 72> 
  ,<419, 2, 87> 
  ,<419, 3, 100> 
  ,<419, 4, 114> 
  ,<419, 5, 126> 
  ,<419, 6, 140> 
  ,<419, 7, 152> 
  ,<419, 8, 163> 
  ,<420, 1, 78> 
  ,<420, 2, 92> 
  ,<420, 3, 103> 
  ,<420, 4, 121> 
  ,<420, 5, 141> 
  ,<420, 6, 155> 
  ,<421, 1, 78> 
  ,<421, 2, 92> 
  ,<421, 3, 108> 
  ,<421, 4, 121> 
  ,<421, 5, 141> 
  ,<421, 6, 155> 
  ,<422, 1, 78> 
  ,<422, 2, 93> 
  ,<422, 3, 111> 
  ,<422, 4, 121> 
  ,<422, 5, 141> 
  ,<422, 6, 155> 
  ,<423, 1, 115> 
  ,<423, 2, 127> 
  ,<423, 3, 142> 
  ,<423, 4, 149> 
  ,<423, 5, 158> 
  ,<424, 1, 142> 
  ,<424, 2, 149> 
  ,<424, 3, 158> 
  ,<425, 1, 105> 
  ,<425, 2, 124> 
  ,<425, 3, 142> 
  ,<425, 4, 149> 
  ,<425, 5, 158> 
  ,<425, 6, 166> 
  ,<426, 1, 40> 
  ,<426, 2, 53> 
  ,<426, 3, 71> 
  ,<426, 4, 90> 
  ,<426, 5, 108> 
  ,<426, 6, 125> 
  ,<426, 7, 143> 
  ,<427, 1, 94> 
  ,<427, 2, 109> 
  ,<427, 3, 125> 
  ,<427, 4, 143> 
  ,<428, 1, 96> 
  ,<428, 2, 103> 
  ,<428, 3, 114> 
  ,<428, 4, 133> 
  ,<428, 5, 143> 
  ,<428, 6, 158> 
  ,<429, 1, 68> 
  ,<429, 2, 81> 
  ,<429, 3, 97> 
  ,<429, 4, 111> 
  ,<429, 5, 120> 
  ,<429, 6, 132> 
  ,<429, 7, 144> 
  ,<429, 8, 154> 
  ,<430, 1, 68> 
  ,<430, 2, 81> 
  ,<430, 3, 89> 
  ,<430, 4, 106> 
  ,<430, 5, 120> 
  ,<430, 6, 132> 
  ,<430, 7, 144> 
  ,<430, 8, 154> 
  ,<431, 1, 57> 
  ,<431, 2, 73> 
  ,<431, 3, 85> 
  ,<431, 4, 103> 
  ,<431, 5, 120> 
  ,<431, 6, 132> 
  ,<431, 7, 144> 
  ,<431, 8, 154> 
  ,<432, 1, 105> 
  ,<432, 2, 117> 
  ,<432, 3, 131> 
  ,<432, 4, 145> 
  ,<433, 1, 101> 
  ,<433, 2, 115> 
  ,<433, 3, 131> 
  ,<433, 4, 145> 
  ,<434, 1, 99> 
  ,<434, 2, 117> 
  ,<434, 3, 131> 
  ,<434, 4, 145> 
  ,<435, 1, 66> 
  ,<435, 2, 78> 
  ,<435, 3, 92> 
  ,<435, 4, 108> 
  ,<435, 5, 121> 
  ,<435, 6, 134> 
  ,<435, 7, 146> 
  ,<435, 8, 157> 
  ,<436, 1, 58> 
  ,<436, 2, 78> 
  ,<436, 3, 93> 
  ,<436, 4, 102> 
  ,<436, 5, 116> 
  ,<436, 6, 132> 
  ,<436, 7, 146> 
  ,<436, 8, 157> 
  ,<437, 1, 58> 
  ,<437, 2, 78> 
  ,<437, 3, 93> 
  ,<437, 4, 111> 
  ,<437, 5, 120> 
  ,<437, 6, 132> 
  ,<437, 7, 146> 
  ,<437, 8, 157> 
  ,<438, 1, 128> 
  ,<438, 2, 141> 
  ,<438, 3, 147> 
  ,<438, 4, 159> 
  ,<439, 1, 121> 
  ,<439, 2, 141> 
  ,<439, 3, 147> 
  ,<439, 4, 159> 
  ,<440, 1, 96> 
  ,<440, 2, 103> 
  ,<440, 3, 119> 
  ,<440, 4, 135> 
  ,<440, 5, 147> 
  ,<441, 1, 107> 
  ,<441, 2, 122> 
  ,<441, 3, 136> 
  ,<441, 4, 148> 
  ,<441, 5, 162> 
  ,<441, 6, 167> 
  ,<442, 1, 62> 
  ,<442, 2, 80> 
  ,<442, 3, 96> 
  ,<442, 4, 112> 
  ,<442, 5, 129> 
  ,<442, 6, 138> 
  ,<442, 7, 148> 
  ,<442, 8, 162> 
  ,<443, 1, 65> 
  ,<443, 2, 82> 
  ,<443, 3, 96> 
  ,<443, 4, 112> 
  ,<443, 5, 129> 
  ,<443, 6, 138> 
  ,<443, 7, 148> 
  ,<443, 8, 163> 
  ,<444, 1, 52> 
  ,<444, 2, 71> 
  ,<444, 3, 90> 
  ,<444, 4, 104> 
  ,<444, 5, 118> 
  ,<444, 6, 131> 
  ,<444, 7, 149> 
  ,<444, 8, 158> 
  ,<445, 1, 52> 
  ,<445, 2, 71> 
  ,<445, 3, 90> 
  ,<445, 4, 104> 
  ,<445, 5, 118> 
  ,<445, 6, 131> 
  ,<445, 7, 149> 
  ,<445, 8, 158> 
  ,<446, 1, 67> 
  ,<446, 2, 79> 
  ,<446, 3, 90> 
  ,<446, 4, 104> 
  ,<446, 5, 123> 
  ,<446, 6, 131> 
  ,<446, 7, 149> 
  ,<446, 8, 158> 
  ,<447, 1, 60> 
  ,<447, 2, 74> 
  ,<447, 3, 87> 
  ,<447, 4, 100> 
  ,<447, 5, 113> 
  ,<447, 6, 130> 
  ,<447, 7, 139> 
  ,<447, 8, 150> 
  ,<448, 1, 51> 
  ,<448, 2, 74> 
  ,<448, 3, 87> 
  ,<448, 4, 100> 
  ,<448, 5, 113> 
  ,<448, 6, 130> 
  ,<448, 7, 139> 
  ,<448, 8, 150> 
  ,<449, 1, 51> 
  ,<449, 2, 74> 
  ,<449, 3, 85> 
  ,<449, 4, 98> 
  ,<449, 5, 113> 
  ,<449, 6, 130> 
  ,<449, 7, 139> 
  ,<449, 8, 150> 
  ,<450, 1, 120> 
  ,<450, 2, 138> 
  ,<450, 3, 151> 
